from_to_hr,probability
"((167, 199), 9)",2.898466711109823e-05
"((167, 200), 9)",5.796933422219646e-05
"((167, 202), 6)",2.898466711109823e-05
"((167, 202), 7)",0.0003188313382220805
"((167, 202), 8)",0.0007536013448885539
"((167, 202), 9)",0.001014463348888438
"((167, 203), 7)",2.898466711109823e-05
"((167, 203), 8)",5.796933422219646e-05
"((167, 203), 9)",5.796933422219646e-05
"((167, 204), 7)",2.898466711109823e-05
"((167, 204), 8)",0.00014492333555549114
"((167, 204), 9)",0.0002028926697776876
"((167, 205), 8)",5.796933422219646e-05
"((167, 205), 9)",2.898466711109823e-05
"((167, 207), 7)",2.898466711109823e-05
"((167, 207), 8)",5.796933422219646e-05
"((167, 207), 9)",2.898466711109823e-05
"((167, 208), 8)",2.898466711109823e-05
"((167, 208), 9)",5.796933422219646e-05
"((167, 210), 9)",2.898466711109823e-05
"((167, 213), 8)",2.898466711109823e-05
"((167, 213), 9)",5.796933422219646e-05
"((167, 214), 6)",2.898466711109823e-05
"((167, 221), 7)",2.898466711109823e-05
"((167, 221), 8)",8.695400133329469e-05
"((167, 221), 9)",0.00011593866844439292
"((167, 222), 6)",5.796933422219646e-05
"((167, 222), 8)",8.695400133329469e-05
"((167, 222), 9)",0.00014492333555549114
"((167, 223), 9)",2.898466711109823e-05
"((167, 225), 8)",2.898466711109823e-05
"((167, 225), 9)",2.898466711109823e-05
"((167, 227), 7)",2.898466711109823e-05
"((167, 227), 8)",0.00043477000666647343
"((167, 227), 9)",0.0005507086751108663
"((167, 229), 6)",2.898466711109823e-05
"((167, 229), 8)",5.796933422219646e-05
"((167, 229), 9)",2.898466711109823e-05
"((167, 231), 9)",5.796933422219646e-05
"((167, 237), 6)",2.898466711109823e-05
"((167, 239), 8)",2.898466711109823e-05
"((167, 244), 6)",2.898466711109823e-05
"((167, 244), 7)",2.898466711109823e-05
"((167, 244), 8)",0.00017390800266658938
"((167, 244), 9)",0.00017390800266658938
"((167, 247), 8)",5.796933422219646e-05
"((167, 247), 9)",5.796933422219646e-05
"((168, 41), 7)",5.796933422219646e-05
"((168, 41), 8)",2.898466711109823e-05
"((168, 51), 9)",2.898466711109823e-05
"((168, 53), 9)",2.898466711109823e-05
"((168, 64), 8)",2.898466711109823e-05
"((168, 65), 9)",2.898466711109823e-05
"((168, 121), 8)",2.898466711109823e-05
"((168, 123), 6)",2.898466711109823e-05
"((168, 129), 7)",2.898466711109823e-05
"((168, 134), 6)",2.898466711109823e-05
"((168, 134), 7)",5.796933422219646e-05
"((168, 134), 8)",5.796933422219646e-05
"((168, 134), 9)",0.00011593866844439292
"((168, 153), 8)",2.898466711109823e-05
"((168, 156), 9)",2.898466711109823e-05
"((168, 161), 8)",2.898466711109823e-05
"((168, 161), 9)",2.898466711109823e-05
"((168, 162), 7)",2.898466711109823e-05
"((168, 162), 9)",2.898466711109823e-05
"((168, 163), 8)",8.695400133329469e-05
"((168, 163), 9)",5.796933422219646e-05
"((168, 167), 7)",2.898466711109823e-05
"((168, 167), 9)",2.898466711109823e-05
"((168, 169), 6)",2.898466711109823e-05
"((168, 169), 7)",2.898466711109823e-05
"((168, 169), 8)",2.898466711109823e-05
"((168, 169), 9)",0.00014492333555549114
"((168, 178), 8)",2.898466711109823e-05
"((168, 185), 7)",2.898466711109823e-05
"((168, 185), 8)",2.898466711109823e-05
"((168, 189), 8)",2.898466711109823e-05
"((168, 202), 6)",2.898466711109823e-05
"((168, 202), 7)",2.898466711109823e-05
"((168, 202), 8)",5.796933422219646e-05
"((168, 219), 8)",2.898466711109823e-05
"((168, 222), 7)",2.898466711109823e-05
"((168, 222), 8)",2.898466711109823e-05
"((168, 227), 7)",2.898466711109823e-05
"((168, 227), 8)",8.695400133329469e-05
"((168, 231), 9)",2.898466711109823e-05
"((169, 6), 7)",2.898466711109823e-05
"((169, 6), 8)",5.796933422219646e-05
"((169, 6), 9)",2.898466711109823e-05
"((169, 7), 7)",2.898466711109823e-05
"((169, 7), 9)",2.898466711109823e-05
"((169, 31), 8)",2.898466711109823e-05
"((169, 31), 9)",2.898466711109823e-05
"((169, 42), 6)",2.898466711109823e-05
"((169, 42), 7)",5.796933422219646e-05
"((169, 42), 8)",2.898466711109823e-05
"((169, 47), 8)",5.796933422219646e-05
"((169, 47), 9)",0.00014492333555549114
"((169, 53), 7)",2.898466711109823e-05
"((169, 56), 8)",2.898466711109823e-05
"((169, 60), 8)",2.898466711109823e-05
"((169, 64), 7)",2.898466711109823e-05
"((169, 65), 9)",2.898466711109823e-05
"((169, 104), 8)",2.898466711109823e-05
"((169, 134), 7)",2.898466711109823e-05
"((169, 134), 8)",2.898466711109823e-05
"((169, 141), 8)",2.898466711109823e-05
"((169, 154), 7)",2.898466711109823e-05
"((169, 161), 8)",2.898466711109823e-05
"((169, 163), 8)",2.898466711109823e-05
"((169, 167), 7)",2.898466711109823e-05
"((169, 167), 9)",2.898466711109823e-05
"((169, 168), 9)",2.898466711109823e-05
"((169, 174), 7)",2.898466711109823e-05
"((169, 178), 9)",2.898466711109823e-05
"((169, 185), 9)",8.695400133329469e-05
"((169, 188), 6)",2.898466711109823e-05
"((169, 195), 8)",2.898466711109823e-05
"((169, 195), 9)",2.898466711109823e-05
"((169, 196), 8)",2.898466711109823e-05
"((169, 198), 8)",2.898466711109823e-05
"((169, 202), 8)",2.898466711109823e-05
"((169, 203), 8)",2.898466711109823e-05
"((169, 203), 9)",2.898466711109823e-05
"((169, 208), 9)",5.796933422219646e-05
"((169, 222), 9)",8.695400133329469e-05
"((169, 226), 9)",2.898466711109823e-05
"((169, 227), 6)",2.898466711109823e-05
"((169, 227), 9)",2.898466711109823e-05
"((169, 232), 9)",5.796933422219646e-05
"((170, 7), 6)",2.898466711109823e-05
"((170, 134), 6)",2.898466711109823e-05
"((170, 134), 7)",2.898466711109823e-05
"((170, 134), 9)",2.898466711109823e-05
"((170, 153), 6)",2.898466711109823e-05
"((170, 159), 9)",2.898466711109823e-05
"((170, 169), 8)",2.898466711109823e-05
"((170, 169), 9)",2.898466711109823e-05
"((170, 177), 7)",2.898466711109823e-05
"((170, 202), 7)",5.796933422219646e-05
"((170, 202), 8)",5.796933422219646e-05
"((170, 202), 9)",2.898466711109823e-05
"((170, 228), 9)",2.898466711109823e-05
"((171, 32), 8)",8.695400133329469e-05
"((171, 35), 9)",2.898466711109823e-05
"((171, 45), 6)",5.796933422219646e-05
"((171, 61), 9)",2.898466711109823e-05
"((171, 113), 9)",2.898466711109823e-05
"((171, 134), 6)",2.898466711109823e-05
"((171, 134), 8)",2.898466711109823e-05
"((171, 155), 8)",5.796933422219646e-05
"((171, 155), 9)",2.898466711109823e-05
"((171, 157), 8)",5.796933422219646e-05
"((171, 159), 8)",2.898466711109823e-05
"((171, 160), 6)",2.898466711109823e-05
"((171, 160), 8)",2.898466711109823e-05
"((171, 160), 9)",2.898466711109823e-05
"((171, 174), 6)",2.898466711109823e-05
"((171, 175), 6)",5.796933422219646e-05
"((171, 175), 9)",2.898466711109823e-05
"((171, 202), 7)",5.796933422219646e-05
"((171, 202), 8)",5.796933422219646e-05
"((171, 202), 9)",2.898466711109823e-05
"((171, 219), 7)",2.898466711109823e-05
"((172, 6), 6)",2.898466711109823e-05
"((172, 6), 7)",2.898466711109823e-05
"((172, 6), 8)",2.898466711109823e-05
"((172, 49), 7)",2.898466711109823e-05
"((172, 58), 9)",2.898466711109823e-05
"((172, 111), 8)",2.898466711109823e-05
"((172, 134), 8)",5.796933422219646e-05
"((172, 173), 9)",2.898466711109823e-05
"((172, 185), 8)",2.898466711109823e-05
"((172, 202), 9)",2.898466711109823e-05
"((172, 203), 7)",2.898466711109823e-05
"((172, 203), 8)",2.898466711109823e-05
"((172, 205), 8)",2.898466711109823e-05
"((172, 207), 9)",2.898466711109823e-05
"((172, 213), 9)",2.898466711109823e-05
"((172, 227), 6)",2.898466711109823e-05
"((172, 227), 8)",2.898466711109823e-05
"((172, 227), 9)",2.898466711109823e-05
"((172, 231), 8)",2.898466711109823e-05
"((172, 231), 9)",5.796933422219646e-05
"((173, 5), 9)",2.898466711109823e-05
"((173, 6), 7)",5.796933422219646e-05
"((173, 9), 9)",2.898466711109823e-05
"((173, 58), 8)",2.898466711109823e-05
"((173, 58), 9)",2.898466711109823e-05
"((173, 156), 8)",2.898466711109823e-05
"((173, 167), 6)",2.898466711109823e-05
"((173, 167), 9)",2.898466711109823e-05
"((173, 181), 8)",2.898466711109823e-05
"((173, 181), 9)",2.898466711109823e-05
"((173, 189), 9)",2.898466711109823e-05
"((173, 199), 8)",5.796933422219646e-05
"((173, 208), 8)",2.898466711109823e-05
"((173, 217), 8)",2.898466711109823e-05
"((173, 217), 9)",2.898466711109823e-05
"((173, 227), 8)",2.898466711109823e-05
"((173, 229), 9)",2.898466711109823e-05
"((173, 231), 7)",2.898466711109823e-05
"((173, 231), 8)",8.695400133329469e-05
"((174, 47), 9)",2.898466711109823e-05
"((174, 60), 8)",2.898466711109823e-05
"((174, 130), 6)",2.898466711109823e-05
"((174, 134), 7)",5.796933422219646e-05
"((174, 134), 8)",2.898466711109823e-05
"((174, 134), 9)",5.796933422219646e-05
"((174, 169), 9)",5.796933422219646e-05
"((174, 185), 9)",2.898466711109823e-05
"((174, 189), 9)",2.898466711109823e-05
"((174, 202), 8)",2.898466711109823e-05
"((174, 205), 9)",2.898466711109823e-05
"((174, 234), 8)",2.898466711109823e-05
"((175, 35), 7)",2.898466711109823e-05
"((175, 41), 8)",2.898466711109823e-05
"((175, 134), 7)",2.898466711109823e-05
"((175, 134), 9)",2.898466711109823e-05
"((175, 160), 7)",2.898466711109823e-05
"((175, 169), 8)",2.898466711109823e-05
"((175, 185), 7)",2.898466711109823e-05
"((175, 195), 7)",2.898466711109823e-05
"((175, 222), 9)",2.898466711109823e-05
"((175, 356), 8)",2.898466711109823e-05
"((176, 4), 7)",2.898466711109823e-05
"((176, 6), 9)",2.898466711109823e-05
"((176, 7), 9)",2.898466711109823e-05
"((176, 34), 6)",2.898466711109823e-05
"((176, 35), 9)",2.898466711109823e-05
"((176, 41), 6)",2.898466711109823e-05
"((176, 44), 9)",2.898466711109823e-05
"((176, 45), 8)",2.898466711109823e-05
"((176, 54), 7)",2.898466711109823e-05
"((176, 134), 6)",0.00017390800266658938
"((176, 134), 8)",2.898466711109823e-05
"((176, 134), 9)",2.898466711109823e-05
"((176, 150), 6)",2.898466711109823e-05
"((176, 151), 9)",2.898466711109823e-05
"((176, 153), 9)",2.898466711109823e-05
"((176, 156), 8)",2.898466711109823e-05
"((176, 157), 8)",2.898466711109823e-05
"((176, 159), 9)",2.898466711109823e-05
"((176, 163), 9)",2.898466711109823e-05
"((176, 167), 8)",2.898466711109823e-05
"((176, 167), 9)",8.695400133329469e-05
"((176, 168), 8)",2.898466711109823e-05
"((176, 171), 8)",2.898466711109823e-05
"((176, 174), 6)",2.898466711109823e-05
"((176, 178), 6)",2.898466711109823e-05
"((176, 191), 6)",2.898466711109823e-05
"((176, 195), 6)",2.898466711109823e-05
"((176, 196), 8)",2.898466711109823e-05
"((176, 202), 7)",2.898466711109823e-05
"((176, 202), 8)",2.898466711109823e-05
"((176, 203), 7)",2.898466711109823e-05
"((176, 222), 9)",2.898466711109823e-05
"((176, 248), 9)",2.898466711109823e-05
"((177, 35), 8)",2.898466711109823e-05
"((177, 60), 8)",2.898466711109823e-05
"((177, 134), 9)",0.00011593866844439292
"((177, 153), 8)",2.898466711109823e-05
"((178, 41), 9)",2.898466711109823e-05
"((178, 50), 8)",2.898466711109823e-05
"((178, 53), 6)",2.898466711109823e-05
"((178, 130), 8)",2.898466711109823e-05
"((178, 133), 8)",2.898466711109823e-05
"((178, 134), 7)",2.898466711109823e-05
"((178, 134), 9)",5.796933422219646e-05
"((178, 168), 7)",2.898466711109823e-05
"((178, 169), 9)",5.796933422219646e-05
"((178, 175), 6)",2.898466711109823e-05
"((178, 185), 8)",2.898466711109823e-05
"((178, 189), 7)",2.898466711109823e-05
"((178, 209), 6)",2.898466711109823e-05
"((178, 227), 6)",0.00037680067244427696
"((179, 6), 7)",2.898466711109823e-05
"((179, 6), 8)",2.898466711109823e-05
"((179, 6), 9)",8.695400133329469e-05
"((179, 9), 8)",5.796933422219646e-05
"((179, 37), 8)",2.898466711109823e-05
"((179, 41), 9)",2.898466711109823e-05
"((179, 49), 7)",2.898466711109823e-05
"((179, 49), 9)",5.796933422219646e-05
"((179, 50), 9)",5.796933422219646e-05
"((179, 58), 8)",2.898466711109823e-05
"((179, 58), 9)",8.695400133329469e-05
"((179, 65), 7)",2.898466711109823e-05
"((179, 104), 8)",2.898466711109823e-05
"((179, 134), 8)",2.898466711109823e-05
"((179, 143), 6)",2.898466711109823e-05
"((179, 143), 8)",0.00014492333555549114
"((179, 149), 6)",2.898466711109823e-05
"((179, 167), 7)",2.898466711109823e-05
"((179, 167), 8)",8.695400133329469e-05
"((179, 167), 9)",2.898466711109823e-05
"((179, 172), 8)",5.796933422219646e-05
"((179, 172), 9)",5.796933422219646e-05
"((179, 173), 8)",2.898466711109823e-05
"((179, 173), 9)",5.796933422219646e-05
"((179, 181), 7)",0.00014492333555549114
"((179, 181), 8)",0.0004637546737775717
"((179, 181), 9)",0.0002898466711109823
"((179, 185), 6)",2.898466711109823e-05
"((179, 185), 8)",2.898466711109823e-05
"((179, 185), 9)",5.796933422219646e-05
"((179, 189), 8)",2.898466711109823e-05
"((179, 195), 7)",5.796933422219646e-05
"((179, 196), 7)",2.898466711109823e-05
"((179, 202), 6)",2.898466711109823e-05
"((179, 202), 7)",2.898466711109823e-05
"((179, 202), 8)",0.0002028926697776876
"((179, 202), 9)",5.796933422219646e-05
"((179, 204), 8)",2.898466711109823e-05
"((179, 205), 7)",2.898466711109823e-05
"((179, 205), 8)",0.00011593866844439292
"((179, 205), 9)",5.796933422219646e-05
"((179, 207), 6)",2.898466711109823e-05
"((179, 207), 9)",2.898466711109823e-05
"((179, 213), 8)",5.796933422219646e-05
"((179, 213), 9)",5.796933422219646e-05
"((179, 217), 8)",2.898466711109823e-05
"((179, 222), 8)",2.898466711109823e-05
"((179, 225), 6)",8.695400133329469e-05
"((179, 225), 8)",2.898466711109823e-05
"((179, 227), 8)",0.00017390800266658938
"((179, 227), 9)",2.898466711109823e-05
"((179, 229), 8)",5.796933422219646e-05
"((179, 231), 8)",8.695400133329469e-05
"((179, 231), 9)",0.00017390800266658938
"((179, 238), 8)",2.898466711109823e-05
"((179, 238), 9)",2.898466711109823e-05
"((179, 239), 8)",8.695400133329469e-05
"((179, 244), 8)",5.796933422219646e-05
"((179, 247), 8)",2.898466711109823e-05
"((179, 247), 9)",2.898466711109823e-05
"((180, 50), 8)",2.898466711109823e-05
"((180, 50), 9)",2.898466711109823e-05
"((180, 51), 8)",0.00014492333555549114
"((180, 53), 9)",2.898466711109823e-05
"((180, 130), 6)",5.796933422219646e-05
"((180, 130), 9)",5.796933422219646e-05
"((180, 131), 7)",2.898466711109823e-05
"((180, 133), 8)",2.898466711109823e-05
"((180, 134), 9)",2.898466711109823e-05
"((180, 148), 9)",2.898466711109823e-05
"((180, 161), 9)",2.898466711109823e-05
"((180, 167), 8)",2.898466711109823e-05
"((180, 168), 7)",0.00017390800266658938
"((180, 168), 8)",5.796933422219646e-05
"((180, 184), 7)",2.898466711109823e-05
"((180, 184), 9)",2.898466711109823e-05
"((180, 195), 6)",2.898466711109823e-05
"((180, 195), 7)",5.796933422219646e-05
"((180, 195), 8)",2.898466711109823e-05
"((180, 227), 9)",5.796933422219646e-05
"((180, 236), 6)",2.898466711109823e-05
"((180, 236), 7)",2.898466711109823e-05
"((181, 2), 6)",2.898466711109823e-05
"((181, 5), 8)",5.796933422219646e-05
"((181, 5), 9)",0.00014492333555549114
"((181, 6), 7)",2.898466711109823e-05
"((181, 6), 8)",5.796933422219646e-05
"((181, 6), 9)",2.898466711109823e-05
"((181, 7), 7)",2.898466711109823e-05
"((181, 9), 7)",5.796933422219646e-05
"((181, 31), 8)",5.796933422219646e-05
"((181, 42), 9)",5.796933422219646e-05
"((181, 55), 8)",2.898466711109823e-05
"((181, 55), 9)",2.898466711109823e-05
"((181, 58), 8)",2.898466711109823e-05
"((181, 63), 9)",2.898466711109823e-05
"((181, 64), 9)",2.898466711109823e-05
"((181, 65), 7)",0.00023187733688878585
"((181, 65), 8)",0.00011593866844439292
"((181, 104), 7)",2.898466711109823e-05
"((181, 116), 9)",2.898466711109823e-05
"((181, 131), 8)",2.898466711109823e-05
"((181, 134), 7)",2.898466711109823e-05
"((181, 134), 8)",2.898466711109823e-05
"((181, 134), 9)",2.898466711109823e-05
"((181, 143), 6)",2.898466711109823e-05
"((181, 143), 8)",2.898466711109823e-05
"((181, 149), 9)",2.898466711109823e-05
"((181, 153), 8)",5.796933422219646e-05
"((181, 153), 9)",2.898466711109823e-05
"((181, 159), 7)",2.898466711109823e-05
"((181, 167), 7)",5.796933422219646e-05
"((181, 167), 9)",5.796933422219646e-05
"((181, 172), 8)",5.796933422219646e-05
"((181, 179), 6)",2.898466711109823e-05
"((181, 179), 7)",2.898466711109823e-05
"((181, 179), 8)",0.00011593866844439292
"((181, 179), 9)",0.00011593866844439292
"((181, 185), 7)",2.898466711109823e-05
"((181, 185), 8)",5.796933422219646e-05
"((181, 185), 9)",8.695400133329469e-05
"((181, 195), 8)",2.898466711109823e-05
"((181, 197), 8)",8.695400133329469e-05
"((181, 198), 9)",2.898466711109823e-05
"((181, 199), 6)",2.898466711109823e-05
"((181, 199), 8)",2.898466711109823e-05
"((181, 202), 7)",0.00014492333555549114
"((181, 202), 8)",0.0002898466711109823
"((181, 202), 9)",5.796933422219646e-05
"((181, 203), 7)",5.796933422219646e-05
"((181, 203), 9)",2.898466711109823e-05
"((181, 204), 9)",2.898466711109823e-05
"((181, 205), 8)",5.796933422219646e-05
"((181, 207), 7)",5.796933422219646e-05
"((181, 208), 8)",2.898466711109823e-05
"((181, 209), 8)",0.00011593866844439292
"((181, 209), 9)",5.796933422219646e-05
"((181, 210), 8)",2.898466711109823e-05
"((181, 213), 7)",0.00017390800266658938
"((181, 213), 8)",0.0004057853395553752
"((181, 213), 9)",0.00014492333555549114
"((181, 214), 8)",2.898466711109823e-05
"((181, 221), 9)",2.898466711109823e-05
"((181, 222), 9)",2.898466711109823e-05
"((181, 225), 7)",0.00014492333555549114
"((181, 225), 8)",5.796933422219646e-05
"((181, 225), 9)",2.898466711109823e-05
"((181, 227), 8)",0.0002028926697776876
"((181, 227), 9)",0.0002898466711109823
"((181, 231), 7)",2.898466711109823e-05
"((181, 231), 8)",0.00017390800266658938
"((181, 231), 9)",2.898466711109823e-05
"((181, 238), 9)",2.898466711109823e-05
"((181, 247), 8)",5.796933422219646e-05
"((181, 247), 9)",0.00011593866844439292
"((182, 6), 8)",2.898466711109823e-05
"((182, 34), 7)",5.796933422219646e-05
"((182, 34), 8)",2.898466711109823e-05
"((182, 134), 8)",2.898466711109823e-05
"((182, 167), 7)",2.898466711109823e-05
"((182, 187), 6)",8.695400133329469e-05
"((182, 195), 6)",5.796933422219646e-05
"((182, 195), 8)",8.695400133329469e-05
"((182, 195), 9)",2.898466711109823e-05
"((182, 196), 9)",2.898466711109823e-05
"((182, 202), 8)",2.898466711109823e-05
"((183, 1), 8)",2.898466711109823e-05
"((183, 3), 6)",2.898466711109823e-05
"((183, 6), 9)",2.898466711109823e-05
"((183, 8), 8)",2.898466711109823e-05
"((183, 42), 7)",0.00011593866844439292
"((183, 42), 8)",0.00023187733688878585
"((183, 42), 9)",5.796933422219646e-05
"((183, 50), 8)",0.00017390800266658938
"((183, 66), 6)",2.898466711109823e-05
"((183, 104), 6)",5.796933422219646e-05
"((183, 124), 8)",2.898466711109823e-05
"((183, 135), 9)",2.898466711109823e-05
"((183, 143), 9)",0.00011593866844439292
"((183, 148), 7)",2.898466711109823e-05
"((183, 153), 7)",8.695400133329469e-05
"((183, 161), 8)",2.898466711109823e-05
"((183, 162), 8)",2.898466711109823e-05
"((183, 180), 6)",2.898466711109823e-05
"((183, 180), 8)",8.695400133329469e-05
"((183, 180), 9)",5.796933422219646e-05
"((183, 184), 6)",2.898466711109823e-05
"((183, 184), 9)",2.898466711109823e-05
"((183, 185), 7)",5.796933422219646e-05
"((183, 185), 8)",8.695400133329469e-05
"((183, 191), 8)",2.898466711109823e-05
"((183, 191), 9)",2.898466711109823e-05
"((183, 192), 8)",2.898466711109823e-05
"((183, 195), 8)",5.796933422219646e-05
"((183, 202), 8)",2.898466711109823e-05
"((183, 202), 9)",5.796933422219646e-05
"((183, 205), 7)",2.898466711109823e-05
"((183, 208), 8)",2.898466711109823e-05
"((183, 209), 9)",2.898466711109823e-05
"((183, 239), 9)",0.00011593866844439292
"((183, 355), 9)",2.898466711109823e-05
"((184, 1), 7)",2.898466711109823e-05
"((184, 6), 6)",2.898466711109823e-05
"((184, 10), 8)",2.898466711109823e-05
"((184, 10), 9)",2.898466711109823e-05
"((184, 41), 9)",5.796933422219646e-05
"((184, 42), 7)",2.898466711109823e-05
"((184, 42), 8)",5.796933422219646e-05
"((184, 51), 9)",2.898466711109823e-05
"((184, 63), 8)",2.898466711109823e-05
"((184, 65), 8)",2.898466711109823e-05
"((184, 104), 6)",0.00023187733688878585
"((184, 104), 7)",5.796933422219646e-05
"((184, 115), 7)",2.898466711109823e-05
"((184, 133), 8)",0.0002898466711109823
